Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
URY,Uruguay,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
URY,Uruguay,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
URY,Uruguay,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
URY,Uruguay,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.710597466
URY,Uruguay,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.838108883
URY,Uruguay,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.778555133
URY,Uruguay,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),1
URY,Uruguay,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.85455324
URY,Uruguay,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.830878204
URY,Uruguay,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
URY,Uruguay,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.72200187
URY,Uruguay,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
URY,Uruguay,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.67800618
URY,Uruguay,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.829013318
URY,Uruguay,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
USA,United States,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.685466891
USA,United States,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.802197802
USA,United States,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.783199195
USA,United States,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.788461538
USA,United States,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
USA,United States,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.782171907
USA,United States,Bureaucratic quality ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.769486692
USA,United States,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.86696755
USA,United States,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.836693341
USA,United States,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.784530198
USA,United States,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.6
USA,United States,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
USA,United States,Corruption ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
USA,United States,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.831089883
USA,United States,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.888448112
USA,United States,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.835695306
USA,United States,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.836644592
USA,United States,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.87929094
USA,United States,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
USA,United States,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0
USA,United States,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0
USA,United States,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
USA,United States,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.711585153
USA,United States,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.771651041
USA,United States,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.695535953
USA,United States,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.69644588
USA,United States,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.700102354
USA,United States,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.647058824
USA,United States,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),0.95
USA,United States,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.4702
USA,United States,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.752167183
USA,United States,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.713491587
USA,United States,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.672102248
USA,United States,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
USA,United States,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
USA,United States,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65
USA,United States,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
USA,United States,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.817200921
USA,United States,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
USA,United States,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
USA,United States,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
USA,United States,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.862677985
USA,United States,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.900586286
USA,United States,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.835400078
USA,United States,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.867358544
USA,United States,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.817780662
USA,United States,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.815236427
USA,United States,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.848002085
USA,United States,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.783228512
USA,United States,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.832687783
USA,United States,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.827843519
USA,United States,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.793775994
USA,United States,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.688026213
USA,United States,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.686837268
USA,United States,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
USA,United States,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.726553705
USA,United States,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.900034118
USA,United States,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Internal conflict ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
USA,United States,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.80353693
USA,United States,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.820250948
USA,United States,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.803440907
USA,United States,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Law  and order ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
USA,United States,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.85
USA,United States,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.9
USA,United States,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7
USA,United States,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
USA,United States,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.690696463
USA,United States,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.848545637
USA,United States,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
USA,United States,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
USA,United States,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.650129835
USA,United States,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.702034665
USA,United States,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75721898
USA,United States,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.738055001
USA,United States,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),1
USA,United States,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.66929883
USA,United States,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
USA,United States,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
USA,United States,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
USA,United States,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.712242489
USA,United States,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.7362305
USA,United States,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.715285171
USA,United States,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.894736842
USA,United States,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
USA,United States,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),0.916666667
USA,United States,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.749928633
